filename,sentence,sentence_order,argument_type,rationale
DJ_1257_censor-the-internet_pro.trs.txt,"It does this by either inventing problems that don't exist, so, you can look at something like immigration, like saying that immigrants are more likely to be rapists or murderers, even if the opposite is true, factually in reality, and oftentimes immigrants are law abiding citizens, and show more respect for the law than a lot of other people in society.",8,W/Q,Describes how misinformation alters perception of facts.
DJ_1257_censor-the-internet_pro.trs.txt,"What it does is that you are can look at a lot of like fake news as the way it actually skews reality, or, on the flip side of that, it allows you to come up with just like false data or ignore problems that actually do exist.",9,W/Q,Establishes how misinformation affects public understanding.
DJ_1257_censor-the-internet_pro.trs.txt,"so things like global warming, which are clearly a major threat to the entire world.",10,W/Q,Gives specific example where misinformation has effect.
DJ_1257_censor-the-internet_pro.trs.txt,these problems can get ignored because you can just have someone put out a fake news article that discredits the actual science and then people start to believe that.,11,G,States a consequence of lack of censorship.
DJ_1257_censor-the-internet_pro.trs.txt,And I think that the problem with this that this lead to huge social impacts.,12,C,Links consequences of misinformation to policy concerns.
DJ_1257_censor-the-internet_pro.trs.txt,this guides social policy and I think that the goal of the state is to do what is in the best interests of the people.,13,C,Supports why misinformation is dangerous at societal level.
DJ_1257_censor-the-internet_pro.trs.txt,"and while it's, obviously, we're always going to have in a democratic society, a difference in values, a difference in preferences of what's important.",14,W/Q,Softens argument by acknowledging value diversity.
DJ_1257_censor-the-internet_pro.trs.txt,all of these value oriented debate should be based off of reasonable sets of facts and a reasonable reality.,15,W/Q,Justifies why factual accuracy matters in discourse.
DJ_1257_censor-the-internet_pro.trs.txt,"Because, once you're operating from the same reality, the disagreements that you're going to have are going to be far more reasonable, and far less hostile, and you're at least going to agree that, what are the problems, and what are different ways that we can solve the problems.",16,G,Adds rationale that shared facts enable dialogue.
DJ_1257_censor-the-internet_pro.trs.txt,"But,when you have fake news rising, you're not really having constructive discourse at all.",17,G,Evidence showing how misinformation breaks consensus.
DJ_1257_censor-the-internet_pro.trs.txt,"You're not really going to be able to solve any problems at all, because the nature of the even existence of problems is, on its root, being disputed.",18,G,Concludes reasoning by showing impact on problem-solving.
DJ_1257_censor-the-internet_pro.trs.txt,"But, the second thing that I want to talk about is about cyber bullying, because since it's very easy for you to just make your attacks on other people anonymous, and ensure complete lack of accountability, it's very hard to punish people if they try to cyber bully somebody.",19,G,Transitional sentence.
DJ_1257_censor-the-internet_pro.trs.txt,"So, you necessarily need to have censorship as a way to block these kinds of harms, prevent these harms.",20,W/Q,Strong proposal connecting problems to the solution.
DJ_1257_censor-the-internet_pro.trs.txt,"And I think that the importance of cyberbullying and trolling isn't something that should be understated, because when you first and foremost, there's a general fear that comes to these things.",21,C,Introduces another major reason to support censorship.
DJ_1257_censor-the-internet_pro.trs.txt,"oftentimes these things come in the form of threats, so threats to threats to your family and your safety, and this could force people into hiding in some circumstances, because they fear of the internet and all of their information getting publicly released on the internet.",22,G,Describes the forms cyberbullying takes.
DJ_1257_censor-the-internet_pro.trs.txt,"it's called getting, or this could also result in severe mental health issues, even suicide in more severe cases.",23,W/Q,Adds specific methods and risks associated.
DJ_1257_censor-the-internet_pro.trs.txt,So that's a clear problem that we need to combat.,24,W/Q,Concludes the argument with call to action.
DJ_1257_censor-the-internet_pro.trs.txt,"So for all those reasons, internet censorship brings more good than harm.",25,W/Q,Restates and summarizes the main thesis.
DJ_1261_socialism_pro.trs.txt,I think socialism brings more harm than good.,1,C,States the speakerâs main position clearly.
DJ_1261_socialism_pro.trs.txt,"First on a principled level, socialism is unjust and is therefore oppressive when it is instituted, and secondarily I think that socialism doesn't really work all that well anyway, on account of a lot of practical consequences, as opposed to better systems of like economic and social organization.",2,C,Presents a general moral argument against socialism.
DJ_1261_socialism_pro.trs.txt,So let's start by talking about principled objections to socialism.,3,W/Q,"Serves as a transition to begin an argument, not content."
DJ_1261_socialism_pro.trs.txt,"I think that there's a couple of them: first and foremost, socialism inherently overrides property rights, which I think are very like very dearly important.",4,C,Previews structure; not argumentative.
DJ_1261_socialism_pro.trs.txt,It's important to know that people get their property first and foremost usually by very legitimate means of putting their work into something.,5,W/Q,Describes origin of property as a basis for further claim.
DJ_1261_socialism_pro.trs.txt,"It's like the result of like labor that goes into something, the craft that the put into something, and that labor is meaningful because like it's your effort, it's your.",6,G,Explains how labor is tied to ownership.
DJ_1261_socialism_pro.trs.txt,"it could be like- maybe it's like your ideas for some kind of book, maybe it's like your research for a patent.",7,W/Q,Adds alternative forms of labor or intellectual input.
DJ_1261_socialism_pro.trs.txt,"all of these things are ultimately as a result of the labor that you put into it, and they wouldn't exist, and any benefits that come from them would not exist, without the effort and ingenuity that you put into it individually.",8,OTH,Summarizes that ownership comes from oneâs input.
DJ_1261_socialism_pro.trs.txt,But secondarily I also think that property is in a lot of ways just like an extension of yourself and it's an extension of your identity.,9,W/Q,Asserts that ownership implies control.
DJ_1261_socialism_pro.trs.txt,"So if, at any time, if, like, if you don't feel a sense of ownership, say, over your computer, or a sense of ownership over the place that you live, I think there's like a good deal of identity, a good deal of like feeling of like economic security and a good feeling of like accomplishment that are associated with a lot of the with like having possession of property",10,C,Illustrates consequences of losing ownership.
DJ_1261_socialism_pro.trs.txt,And I think that these things are incredibly important for tangible success but also important for internal feelings like success and accomplishment and those aren't things that we should underestimate.,11,C,Explains why property and freedom are linked.
DJ_1261_socialism_pro.trs.txt,"I additionally think that like as an additional principled objection, I think that socialism is bad because it necessarily results in imposed values on other people.",12,C,Expands on property as enabling self-direction.
DJ_1261_socialism_pro.trs.txt,So what do I mean by this?,13,OTH,Rhetorical transition.
